-6195.74,-1990358.0
-6212.32,-1389660.0
-6207.12,-1918043.0
-6190.45,-1038278.0
-6194.21,-10104778.0
-6212.32,-1701540.0
-6215.8,-1019272.0
-6202.14,-2054300.0
-6195.74,-9113048.0
-6215.8,-644057.0
-6190.45,-1049508.0
-6190.45,-3315372.0
-6190.45,-1522763.0
-6190.45,-2793324.0
-6190.45,-3378796.0
-6190.45,-1199694.0
-6190.45,-3417868.0
-6190.45,-3417868.0
-6190.45,-2468684.0
-6190.45,-1232988.0
-6190.45,-765358.0
-6190.45,-1206536.0
-6190.45,-2582828.0
-6190.45,-2500204.0
-6190.45,-632346.0
-6190.45,-649420.0
-6190.45,-1941548.0
-6190.45,-736278.0
-6190.45,-632648.0
-6190.45,-691302.0
-6190.45,-1722604.0
-6190.45,-591076.0
-6190.45,-752280.0
-6190.45,-1544028.0
-6190.45,-1604844.0
-6190.45,-678776.0
-6190.45,-580303.0
-6190.45,-718936.0
-6190.45,-641772.0
-6190.45,-1749420.0
-6190.45,-736278.0
-6190.45,-641844.0
-6190.45,-667153.0
-6190.45,-668243.0
-6190.45,-1245096.0
-6190.45,-484070.0
-6190.45,-592232.0
-6190.45,-655756.0
-6190.45,-649532.0
-6190.45,-703978.0
-6190.45,-1426668.0
-6190.45,-619779.0
-6190.45,-544397.0
-6190.45,-711940.0
-6190.45,-1438271.0
-6190.45,-484263.0
-6190.45,-1363788.0
-6190.45,-657882.0
-6190.45,-1362620.0
-6190.45,-563136.0
-6190.45,-668308.0
-6190.45,-704022.0
-6190.45,-630325.0
-6190.45,-461486.0
-6190.45,-486504.0
-6190.45,-535758.0
-6190.45,-708064.0
-6190.45,-654413.0
-6190.45,-504896.0
-6190.45,-745683.0
-6190.45,-583584.0
-6195.74,-843137.0
-6190.45,-744400.0
-6190.45,-370705.0
-6190.45,-525048.0
-6190.45,-460384.0
-6190.45,-738950.0
-6190.45,-333901.0
-6190.45,-1559324.0
-6190.45,-1049462.0
-6190.45,-1059830.0
-6190.45,-333901.0
-6190.45,-371870.0
-6190.45,-1049462.0
-6190.45,-758660.0
-6190.45,-1049462.0
-6190.45,-370705.0
-6190.45,-1059830.0
-6190.45,-1056505.0
-6190.45,-654892.0
-6190.45,-333901.0
-6190.45,-687782.0
-6190.45,-333901.0
-6190.45,-393540.0
-6190.45,-654892.0
-6190.45,-393225.0
-6190.45,-646173.0
-6190.45,-504913.0
-6190.45,-504913.0
-6190.45,-1055734.0
-6190.45,-333901.0
-6190.45,-1036214.0
-6190.45,-1245095.0
-6190.45,-1123126.0
-6190.45,-470444.0
-6190.45,-745316.0
-6190.45,-1036214.0
-6190.45,-470602.0
-6190.45,-333901.0
-6195.74,-560844.0
-6190.45,-1055734.0
-6190.45,-333901.0
-6190.45,-427928.0
-6190.45,-333901.0
-6190.45,-583872.0
-6190.45,-672523.0
-6190.45,-393477.0
-6190.45,-672523.0
-6190.45,-370739.0
-6190.45,-1068383.0
-6190.45,-660220.0
-6190.45,-1049462.0
-6190.45,-393477.0
-6190.45,-568079.0
-6190.45,-555774.0
-6190.45,-660220.0
-6190.45,-583856.0
-6190.45,-333901.0
-6190.45,-1024019.0
-6190.45,-541727.0
-6190.45,-333901.0
-6190.45,-2827276.0
-6190.45,-371293.0
-6190.45,-1077622.0
-6190.45,-534648.0
-6190.45,-333901.0
-6190.45,-672523.0
-6190.45,-552181.0
-6190.45,-555762.0
-6190.45,-1036214.0
-6190.45,-333901.0
-6190.45,-1036214.0
-6190.45,-536405.0
-6190.45,-524698.0
-6190.45,-393194.0
-6190.45,-333901.0
-6190.45,-539989.0
-6190.45,-1182947.0
-6190.45,-381661.0
-6190.45,-333901.0
-6190.45,-333901.0
-6190.45,-1036214.0
-6194.21,-1378860.0
-6190.45,-578163.0
-6190.45,-690114.0
-6190.45,-333901.0
-6217.89,-333901.0
-6190.45,-916693.0
-6190.45,-11338574.0
-6190.45,-1511166.0
