1.0,64.0,50.0,8.0,108.0,45.0,32.0,2.0
1.0,58.0,54.0,71.0,128.0,110.0,32.0,1.0
1.0,45.0,56.0,120.0,58.0,108.0,32.0,1.0
2.0,36.0,55.0,128.0,82.0,128.0,32.0,2.0
1.0,64.0,50.0,66.0,128.0,58.0,32.0,2.0
1.0,29.0,47.0,53.0,90.0,115.0,32.0,2.0
2.0,60.0,55.0,77.0,95.0,106.0,32.0,2.0
1.0,63.0,36.0,9.0,128.0,8.0,32.0,2.0
3.0,37.0,58.0,127.0,52.0,128.0,32.0,2.0
1.0,38.0,47.0,29.0,107.0,100.0,32.0,2.0
3.0,39.0,59.0,128.0,72.0,93.0,32.0,1.0
2.0,34.0,57.0,99.0,63.0,128.0,32.0,2.0
1.0,32.0,53.0,128.0,71.0,122.0,32.0,2.0
1.0,33.0,53.0,95.0,89.0,128.0,32.0,2.0
1.0,62.0,46.0,14.0,128.0,85.0,32.0,2.0
1.0,58.0,58.0,16.0,128.0,30.0,32.0,2.0
2.0,59.0,49.0,10.0,128.0,81.0,32.0,2.0
1.0,64.0,16.0,128.0,55.0,8.0,32.0,3.0
1.0,33.0,52.0,94.0,88.0,117.0,32.0,2.0
1.0,64.0,54.0,35.0,91.0,27.0,32.0,2.0
1.0,63.0,16.0,128.0,61.0,8.0,32.0,3.0
1.0,41.0,32.0,128.0,63.0,122.0,32.0,2.0
1.0,64.0,64.0,8.0,75.0,41.0,32.0,1.0
1.0,34.0,52.0,97.0,88.0,108.0,32.0,2.0
1.0,64.0,64.0,15.0,118.0,64.0,32.0,1.0
1.0,60.0,54.0,41.0,121.0,57.0,32.0,2.0
1.0,37.0,62.0,105.0,95.0,113.0,32.0,2.0
1.0,41.0,36.0,128.0,92.0,128.0,32.0,2.0
1.0,35.0,54.0,91.0,92.0,113.0,32.0,2.0
1.0,64.0,60.0,9.0,113.0,43.0,32.0,1.0
1.0,36.0,33.0,128.0,56.0,65.0,32.0,2.0
1.0,64.0,51.0,26.0,121.0,8.0,32.0,2.0
1.0,64.0,36.0,8.0,28.0,128.0,32.0,2.0
1.0,35.0,55.0,89.0,87.0,116.0,32.0,2.0
3.0,36.0,47.0,81.0,115.0,41.0,32.0,2.0
1.0,31.0,38.0,110.0,33.0,74.0,32.0,2.0
2.0,32.0,36.0,82.0,39.0,73.0,32.0,2.0
1.0,30.0,51.0,116.0,73.0,71.0,32.0,2.0
1.0,64.0,52.0,16.0,57.0,19.0,32.0,2.0
4.0,49.0,53.0,65.0,73.0,12.0,32.0,2.0
3.0,63.0,39.0,94.0,50.0,70.0,32.0,2.0
1.0,28.0,61.0,78.0,128.0,116.0,32.0,2.0
3.0,20.0,32.0,37.0,50.0,60.0,32.0,3.0
8.0,54.0,28.0,128.0,9.0,8.0,32.0,2.0
5.0,64.0,51.0,68.0,101.0,8.0,32.0,2.0
8.0,51.0,32.0,128.0,45.0,8.0,32.0,2.0
8.0,54.0,28.0,128.0,9.0,8.0,32.0,2.0
1.0,47.0,60.0,62.0,96.0,57.0,32.0,2.0
1.0,64.0,50.0,8.0,64.0,120.0,32.0,2.0
1.0,64.0,64.0,8.0,94.0,57.0,32.0,1.0
1.0,33.0,63.0,110.0,128.0,94.0,32.0,2.0
1.0,46.0,30.0,128.0,30.0,39.0,32.0,2.0
1.0,64.0,63.0,8.0,110.0,18.0,32.0,2.0
1.0,64.0,53.0,22.0,91.0,65.0,32.0,2.0
1.0,58.0,64.0,20.0,105.0,58.0,32.0,1.0
1.0,27.0,64.0,48.0,128.0,109.0,32.0,2.0
1.0,62.0,17.0,128.0,8.0,8.0,32.0,3.0
1.0,59.0,59.0,88.0,13.0,49.0,32.0,2.0
1.0,47.0,64.0,78.0,79.0,72.0,32.0,2.0
7.0,58.0,59.0,45.0,114.0,74.0,32.0,2.0
1.0,52.0,43.0,121.0,80.0,67.0,32.0,2.0
2.0,25.0,64.0,79.0,45.0,106.0,32.0,2.0
1.0,64.0,56.0,9.0,55.0,45.0,32.0,2.0
1.0,35.0,64.0,32.0,103.0,92.0,32.0,2.0
1.0,52.0,64.0,37.0,103.0,53.0,32.0,1.0
1.0,64.0,54.0,48.0,80.0,28.0,32.0,2.0
1.0,54.0,64.0,8.0,128.0,128.0,32.0,2.0
1.0,48.0,45.0,41.0,13.0,23.0,32.0,1.0
1.0,33.0,64.0,45.0,98.0,106.0,32.0,2.0
1.0,64.0,50.0,11.0,108.0,128.0,32.0,2.0
1.0,64.0,52.0,98.0,77.0,28.0,32.0,2.0
3.0,63.0,50.0,36.0,35.0,36.0,32.0,2.0
1.0,55.0,64.0,28.0,99.0,63.0,32.0,1.0
