7.0,38.0,42.0,122.0,79.0,79.0,32.0,2.0
7.0,38.0,42.0,122.0,79.0,79.0,32.0,2.0
7.0,38.0,42.0,122.0,79.0,79.0,32.0,2.0
7.0,38.0,42.0,122.0,79.0,79.0,32.0,2.0
1.0,32.0,43.0,49.0,73.0,86.0,32.0,2.0
1.0,33.0,47.0,62.0,93.0,113.0,32.0,2.0
1.0,33.0,47.0,62.0,93.0,113.0,32.0,2.0
1.0,33.0,47.0,62.0,93.0,113.0,32.0,2.0
1.0,54.0,55.0,122.0,104.0,8.0,32.0,2.0
1.0,54.0,55.0,122.0,104.0,8.0,32.0,2.0
2.0,43.0,60.0,98.0,72.0,74.0,32.0,2.0
2.0,43.0,60.0,98.0,72.0,74.0,32.0,2.0
2.0,43.0,60.0,98.0,72.0,74.0,32.0,2.0
2.0,43.0,60.0,98.0,72.0,74.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,56.0,8.0,128.0,123.0,32.0,2.0
1.0,64.0,63.0,8.0,110.0,18.0,32.0,2.0
1.0,64.0,63.0,8.0,110.0,18.0,32.0,2.0
1.0,47.0,64.0,78.0,79.0,72.0,32.0,2.0
1.0,54.0,64.0,8.0,128.0,128.0,32.0,2.0
1.0,54.0,64.0,8.0,128.0,128.0,32.0,2.0
