1.0,57.0,47.0,58.0,19.0,120.0,32.0,2.0
1.0,41.0,55.0,97.0,88.0,67.0,32.0,2.0
1.0,57.0,64.0,106.0,15.0,74.0,32.0,2.0
1.0,57.0,44.0,59.0,8.0,98.0,32.0,2.0
1.0,57.0,46.0,8.0,100.0,80.0,32.0,3.0
1.0,56.0,57.0,96.0,8.0,59.0,32.0,2.0
1.0,63.0,63.0,36.0,55.0,128.0,32.0,2.0
1.0,58.0,47.0,49.0,101.0,110.0,32.0,3.0
1.0,58.0,61.0,85.0,71.0,57.0,32.0,2.0
1.0,27.0,61.0,49.0,47.0,109.0,32.0,2.0
1.0,64.0,52.0,48.0,40.0,128.0,32.0,2.0
1.0,56.0,59.0,70.0,92.0,58.0,32.0,2.0
1.0,63.0,48.0,125.0,111.0,39.0,32.0,3.0
1.0,64.0,60.0,128.0,8.0,128.0,32.0,2.0
1.0,62.0,56.0,110.0,60.0,72.0,32.0,2.0
1.0,64.0,45.0,47.0,8.0,68.0,32.0,2.0
1.0,63.0,52.0,8.0,8.0,8.0,32.0,2.0
1.0,49.0,64.0,110.0,128.0,8.0,32.0,2.0
1.0,52.0,64.0,62.0,110.0,117.0,32.0,2.0
1.0,47.0,51.0,67.0,116.0,69.0,32.0,2.0
1.0,63.0,54.0,91.0,105.0,80.0,32.0,2.0
1.0,63.0,52.0,119.0,50.0,120.0,32.0,2.0
1.0,64.0,64.0,66.0,8.0,38.0,32.0,3.0
5.0,52.0,62.0,65.0,127.0,30.0,32.0,2.0
1.0,55.0,64.0,82.0,83.0,80.0,32.0,2.0
1.0,64.0,50.0,22.0,8.0,31.0,32.0,2.0
1.0,64.0,30.0,97.0,40.0,110.0,32.0,4.0
1.0,48.0,45.0,32.0,80.0,64.0,32.0,1.0
1.0,53.0,64.0,80.0,60.0,8.0,32.0,2.0
1.0,52.0,64.0,51.0,128.0,65.0,32.0,2.0
3.0,64.0,64.0,92.0,87.0,128.0,32.0,2.0
1.0,28.0,64.0,128.0,127.0,128.0,32.0,2.0
1.0,27.0,59.0,70.0,48.0,93.0,32.0,1.0
1.0,53.0,64.0,128.0,128.0,65.0,32.0,2.0
1.0,63.0,48.0,44.0,8.0,43.0,32.0,2.0
1.0,30.0,64.0,128.0,61.0,128.0,32.0,2.0
1.0,53.0,64.0,49.0,105.0,8.0,32.0,2.0
1.0,64.0,62.0,76.0,70.0,105.0,32.0,3.0
1.0,54.0,64.0,34.0,8.0,18.0,32.0,2.0
1.0,55.0,64.0,97.0,38.0,8.0,32.0,2.0
1.0,31.0,64.0,128.0,111.0,128.0,32.0,2.0
1.0,40.0,64.0,128.0,128.0,20.0,32.0,2.0
1.0,64.0,64.0,29.0,123.0,17.0,32.0,1.0
1.0,57.0,64.0,84.0,8.0,39.0,32.0,2.0
1.0,59.0,64.0,128.0,128.0,128.0,32.0,2.0
1.0,28.0,64.0,128.0,86.0,128.0,32.0,2.0
1.0,54.0,56.0,107.0,22.0,112.0,32.0,3.0
1.0,64.0,51.0,8.0,8.0,128.0,32.0,2.0
1.0,54.0,64.0,97.0,57.0,8.0,32.0,2.0
1.0,27.0,64.0,128.0,89.0,128.0,32.0,2.0
1.0,33.0,64.0,123.0,40.0,96.0,32.0,2.0
1.0,64.0,15.0,96.0,19.0,60.0,32.0,4.0
1.0,45.0,64.0,31.0,115.0,25.0,32.0,2.0
1.0,54.0,64.0,128.0,92.0,41.0,32.0,2.0
1.0,33.0,64.0,91.0,128.0,18.0,32.0,2.0
1.0,33.0,58.0,8.0,82.0,103.0,32.0,1.0
11.0,64.0,25.0,125.0,82.0,69.0,32.0,3.0
1.0,32.0,64.0,128.0,8.0,80.0,32.0,2.0
1.0,33.0,64.0,128.0,92.0,45.0,32.0,2.0
1.0,57.0,64.0,127.0,8.0,8.0,32.0,2.0
1.0,26.0,64.0,48.0,128.0,128.0,32.0,2.0
1.0,64.0,46.0,8.0,8.0,8.0,32.0,2.0
1.0,14.0,37.0,8.0,8.0,128.0,32.0,2.0
1.0,27.0,64.0,93.0,128.0,123.0,32.0,2.0
1.0,57.0,64.0,99.0,8.0,16.0,32.0,2.0
1.0,57.0,64.0,128.0,58.0,8.0,32.0,3.0
1.0,55.0,64.0,13.0,128.0,128.0,32.0,2.0
1.0,64.0,40.0,128.0,70.0,8.0,32.0,4.0
1.0,33.0,64.0,128.0,91.0,35.0,32.0,2.0
8.0,64.0,43.0,63.0,8.0,8.0,32.0,3.0
1.0,64.0,36.0,128.0,128.0,128.0,32.0,3.0
1.0,64.0,34.0,13.0,8.0,26.0,32.0,4.0
1.0,55.0,64.0,8.0,8.0,8.0,32.0,2.0
