1.0,53.0,64.0,128.0,35.0,128.0,32.0,1.0
1.0,60.0,36.0,19.0,43.0,123.0,32.0,2.0
1.0,57.0,51.0,127.0,28.0,91.0,32.0,2.0
1.0,44.0,64.0,95.0,48.0,51.0,32.0,2.0
1.0,62.0,42.0,61.0,58.0,106.0,32.0,2.0
1.0,64.0,44.0,49.0,18.0,37.0,32.0,3.0
1.0,41.0,47.0,21.0,35.0,103.0,32.0,2.0
1.0,63.0,49.0,45.0,118.0,128.0,32.0,2.0
1.0,61.0,57.0,108.0,115.0,73.0,32.0,2.0
1.0,60.0,37.0,128.0,74.0,128.0,32.0,2.0
1.0,54.0,43.0,8.0,18.0,77.0,32.0,2.0
1.0,64.0,26.0,99.0,82.0,113.0,32.0,3.0
1.0,59.0,27.0,46.0,39.0,118.0,32.0,3.0
1.0,60.0,54.0,128.0,115.0,128.0,32.0,2.0
1.0,59.0,46.0,15.0,93.0,84.0,32.0,2.0
1.0,61.0,33.0,56.0,60.0,48.0,32.0,2.0
1.0,61.0,53.0,127.0,69.0,119.0,32.0,2.0
1.0,64.0,64.0,128.0,8.0,8.0,32.0,2.0
1.0,61.0,59.0,66.0,8.0,84.0,32.0,2.0
1.0,59.0,44.0,70.0,74.0,123.0,32.0,2.0
1.0,43.0,48.0,75.0,69.0,122.0,32.0,2.0
1.0,56.0,39.0,45.0,96.0,62.0,32.0,2.0
1.0,42.0,35.0,72.0,101.0,13.0,32.0,3.0
1.0,57.0,64.0,127.0,71.0,66.0,32.0,2.0
1.0,64.0,64.0,27.0,74.0,58.0,32.0,3.0
1.0,37.0,51.0,62.0,86.0,22.0,32.0,2.0
1.0,60.0,44.0,62.0,70.0,128.0,32.0,2.0
1.0,56.0,64.0,116.0,124.0,110.0,32.0,1.0
1.0,63.0,61.0,115.0,42.0,22.0,32.0,2.0
1.0,58.0,64.0,106.0,8.0,100.0,32.0,2.0
1.0,63.0,48.0,55.0,123.0,121.0,32.0,2.0
1.0,62.0,63.0,128.0,119.0,108.0,32.0,4.0
2.0,56.0,60.0,96.0,111.0,128.0,32.0,3.0
1.0,64.0,64.0,128.0,13.0,66.0,32.0,3.0
1.0,64.0,64.0,128.0,128.0,8.0,32.0,3.0
1.0,64.0,47.0,57.0,106.0,127.0,32.0,3.0
1.0,64.0,63.0,128.0,128.0,8.0,32.0,3.0
1.0,55.0,37.0,87.0,63.0,116.0,32.0,4.0
1.0,64.0,38.0,56.0,104.0,60.0,32.0,4.0
1.0,59.0,40.0,113.0,24.0,128.0,32.0,3.0
1.0,55.0,64.0,91.0,8.0,8.0,32.0,4.0
1.0,57.0,64.0,89.0,128.0,54.0,32.0,3.0
1.0,64.0,25.0,11.0,89.0,42.0,32.0,4.0
1.0,57.0,40.0,8.0,8.0,8.0,32.0,4.0
1.0,54.0,45.0,65.0,10.0,32.0,32.0,3.0
1.0,57.0,20.0,128.0,128.0,106.0,32.0,4.0
1.0,61.0,50.0,8.0,8.0,112.0,32.0,4.0
1.0,58.0,27.0,91.0,102.0,73.0,32.0,4.0
1.0,36.0,64.0,128.0,128.0,49.0,32.0,2.0
1.0,41.0,64.0,102.0,75.0,40.0,32.0,2.0
1.0,51.0,64.0,22.0,8.0,8.0,32.0,2.0
1.0,33.0,63.0,86.0,111.0,81.0,32.0,3.0
1.0,64.0,64.0,28.0,40.0,8.0,32.0,4.0
1.0,64.0,64.0,128.0,8.0,8.0,32.0,3.0
1.0,60.0,64.0,112.0,65.0,50.0,32.0,2.0
1.0,57.0,64.0,8.0,128.0,13.0,32.0,4.0
7.0,40.0,46.0,128.0,70.0,8.0,32.0,3.0
1.0,46.0,62.0,19.0,106.0,111.0,32.0,3.0
1.0,50.0,64.0,90.0,8.0,37.0,32.0,2.0
1.0,64.0,64.0,128.0,128.0,118.0,32.0,2.0
1.0,57.0,64.0,8.0,8.0,8.0,32.0,2.0
1.0,49.0,64.0,68.0,8.0,127.0,32.0,2.0
1.0,39.0,33.0,128.0,8.0,128.0,32.0,4.0
1.0,57.0,64.0,116.0,8.0,8.0,32.0,2.0
1.0,64.0,64.0,128.0,128.0,127.0,32.0,2.0
1.0,60.0,64.0,10.0,128.0,128.0,32.0,2.0
1.0,41.0,64.0,128.0,74.0,111.0,32.0,2.0
1.0,39.0,54.0,99.0,49.0,77.0,32.0,2.0
1.0,45.0,64.0,128.0,17.0,8.0,32.0,2.0
10.0,59.0,31.0,8.0,125.0,128.0,32.0,3.0
1.0,64.0,24.0,128.0,8.0,67.0,32.0,4.0
2.0,30.0,56.0,70.0,121.0,127.0,32.0,1.0
1.0,64.0,63.0,8.0,128.0,77.0,32.0,4.0
